epoch,nrmse_data,nrmse_ic,nrmse_phy1,nrmse_phy2
3017,0.5393276125089685,0.48724521727675335,0.4769368064511769,0.11653216359997536
3018,0.5390201280789144,0.4862760197858767,0.4767208262199353,0.11649686202314816
3019,0.5387076874907825,0.4854404169973783,0.47634690530019913,0.11658085146305744
3020,0.5383938374474984,0.4845017087051041,0.4758948353651115,0.11667554608820871
3021,0.538074736059768,0.4835822081695818,0.475398639482646,0.1168752280106624
3022,0.5377499579564142,0.4827174241120784,0.4748549320448359,0.11692997584311442
3023,0.5374230228500622,0.4818343909508281,0.47429703349539415,0.11685726666296954
3024,0.5370935692908152,0.4808668531071803,0.4736918821577837,0.11662574166532563
3025,0.5367606946411471,0.47999976640256276,0.4728768457091945,0.11633755760097332
3026,0.5364260729000543,0.4792216355103798,0.4720729190849541,0.1161799451910735
3027,0.536090536975253,0.4782948150561307,0.4713219214406684,0.11605599642766162
3028,0.5357525523108856,0.47744634005471304,0.4704420151277965,0.11607216650985461
3029,0.5354117537638954,0.47650673720269415,0.4693452314079636,0.11614967877511251
3030,0.5350696226836452,0.4755919493795819,0.4683839051869559,0.11618935350820271
3031,0.534725916983629,0.4746512769633114,0.46738744287832756,0.11618634741143508
3032,0.5343804922170847,0.4738310803203495,0.46616507794787654,0.11616008305035971
3033,0.534034609763272,0.47302267514989454,0.46486850644395605,0.11598925547975329
3034,0.5336876264199719,0.47209055928398225,0.4636029817788714,0.11575113064564405
3035,0.5333386768433586,0.4713081829321286,0.4623222018333287,0.11547846907635084
3036,0.532988449808366,0.4704371176172337,0.4609343199378895,0.11516827258157981
3037,0.5326372817900321,0.4696889206617073,0.45953103399301776,0.11486548436184536
3038,0.5322847432519047,0.468883721969997,0.4581804156656368,0.11458715771312328
3039,0.5319307994138994,0.46799488089756447,0.4568173320956842,0.11435546660908995
3040,0.5315759213109031,0.4672435059141606,0.4553282474870226,0.11415891673854484
3041,0.5312199807094073,0.4663371338517996,0.45387707974632363,0.11395930851556893
3042,0.5308625993375662,0.46558195587010925,0.45256535817520754,0.113777869742689
3043,0.53050411846739,0.46473650070360983,0.4510637081545748,0.11356149765793937
3044,0.5301444976060484,0.46382126321564143,0.44953784571677274,0.11333235809882218
3045,0.529783359754268,0.46306018915890823,0.4480995777920256,0.11307867170193628
3046,0.5294208382119807,0.46219065929634945,0.4466577742417298,0.11283034416166188
3047,0.5290570253919534,0.4613259178594516,0.44512324987125446,0.11255978377068147
3048,0.528691829626897,0.4607330022737172,0.443578848531486,0.11229021134535058
3049,0.5283252574824976,0.45988257352931927,0.4420587502053449,0.11200740425434495
3050,0.5279573612280727,0.4593552404647222,0.4405150914968205,0.1117253916737045
3051,0.52758806289656,0.45851417330256355,0.4389466131054048,0.11143417394126177
3052,0.5272172945712029,0.45763154166553915,0.4373961360337759,0.11114926939616498
3053,0.5268452143726816,0.4568754008752746,0.435869108655537,0.11085764723030575
3054,0.5264717704460973,0.4560164850067029,0.43433781038856056,0.11056769492543299
3055,0.5260967154178164,0.45530599706176667,0.43279697931694583,0.11027806564475075
3056,0.5257201017136768,0.4545963170979393,0.4312678256887136,0.10999621708954077
3057,0.5253420752190554,0.4537572284330629,0.4298154015121989,0.10971372600362576
3058,0.5249626604705252,0.4530615769143655,0.42830972777919823,0.1094382757047047
3059,0.524581861540995,0.4521713729951953,0.4269220660256051,0.10916171183505244
3060,0.524199691570035,0.45129485538829406,0.4255769715225514,0.1088908056904077
3061,0.5238160948573738,0.45039432609501373,0.42414402900211073,0.10862422017124827
3062,0.5234309774436505,0.44949305356890734,0.42297417955106054,0.10838918663167156
3063,0.5230443753018335,0.44863715253615405,0.4215240776042145,0.10817588544542771
3064,0.5226563734173701,0.44778788732918406,0.4204036096511783,0.1080307191966415
3065,0.5222669821148322,0.4468482201839004,0.4189909950574291,0.10800350929688894
3066,0.521876217494694,0.4459816959094794,0.4179660489723376,0.10806420915339914
3067,0.5214840972047518,0.4450751332550081,0.4167728579408262,0.108441912010555
3068,0.5210906288737284,0.4441905560263284,0.4157570387817194,0.10881090128632219
3069,0.5206958112339971,0.4433491790128198,0.4147286574264857,0.10950355259717279
3070,0.5202996216223991,0.44241705063862447,0.41337589980154726,0.10979755747939218
3071,0.5199020401033106,0.4415466922771278,0.41241069949977166,0.1097481067203675
3072,0.5195030897857307,0.44063091206650795,0.411307418965711,0.109660579682348
3073,0.5191028450222369,0.43968737415681636,0.4102100260417162,0.10958753672873284
3074,0.518701342048543,0.43874913713086944,0.4090576238055006,0.11002677921848623
3075,0.5182985465006954,0.43786921676939283,0.40795765334394,0.11012930182169023
3076,0.5178944415327283,0.4370114690344614,0.4069098534030541,0.11002745723053706
3077,0.5174890428168992,0.4362417247990446,0.40585590446292596,0.10985897876668242
3078,0.5170823646232141,0.4353580205181418,0.404558216666074,0.10984161164844061
3079,0.5166744182427092,0.4344844468580169,0.4036101202581795,0.11055809829410519
3080,0.516265219786716,0.4335495355880012,0.4025735553986401,0.11129153181769175
3081,0.515854772176618,0.43270167849113256,0.4012522043867275,0.11212424100174938
3082,0.5154430612959287,0.4317608839491155,0.399879662425695,0.11282711004148684
3083,0.5150301017113273,0.43102505191048485,0.39892110057051827,0.11267556959570556
3084,0.5146159286133696,0.4301340943769723,0.39777921629284047,0.11311770122483575
3085,0.5142005467387621,0.4293578277766833,0.3967170806441494,0.1134312240831954
3086,0.513783937494421,0.4284404615498015,0.3958724000848126,0.11366166723744454
3087,0.5133660987753302,0.427623320190782,0.394968884948414,0.11347014275279145
3088,0.5129470476733797,0.4271151162195516,0.39376991295732733,0.11385593585546878
3089,0.512526788639893,0.42626757916790947,0.3928880604310856,0.11417189834405171
3090,0.5121053129595659,0.4254693481772919,0.3923007581128277,0.11399702847525221
3091,0.51168262483893,0.424560367761307,0.39109025459330704,0.11386987204586087
3092,0.5112587419020507,0.42361387442773757,0.3902720249485526,0.1139668016774798
3093,0.5108336795323728,0.4226432139507934,0.3891539817163361,0.11395498090524256
3094,0.5104074371681344,0.4217348864036644,0.3878723995182166,0.11394115102088537
3095,0.5099800027151983,0.4208097852027471,0.3868148065114217,0.11384760097525622
3096,0.5095513638204933,0.4201097929748172,0.3854682616689471,0.11369372177454626
3097,0.5091215177222002,0.4191385339871956,0.384246706867474,0.11366997479886941
3098,0.5086904770569225,0.41825861636748246,0.3833678643653073,0.11361110884156005
3099,0.5082582585636126,0.4173223011511622,0.38221480769753785,0.11336135423558598
3100,0.5078248666244846,0.4163672714212505,0.3812710874635026,0.11319623126805581
3101,0.5073902929171984,0.4154197918087317,0.380675253716562,0.11318579638612422
3102,0.5069545323994135,0.4145634967810435,0.3795142375084973,0.11312524914296063
3103,0.5065175871765297,0.4137823493140827,0.37906272357053,0.11288270401623182
3104,0.5060794533445687,0.41301690367893384,0.37839345453261347,0.11278377262493472
3105,0.5056401227307262,0.41214755382533697,0.3772049136470006,0.11260801009574828
3106,0.5051995978030719,0.411345776944,0.3762505573528681,0.11253148617822031
3107,0.5047578904571742,0.41050811723470215,0.37511245230487883,0.11233978359988042
3108,0.5043150055612649,0.40954266009252793,0.3739657145009869,0.11209121290552373
3109,0.5038709363062297,0.40878104507857477,0.37319014030223774,0.1118724898645204
3110,0.5034256743915555,0.4082334475913072,0.3727362945539058,0.11161854057194562
3111,0.5029792156609517,0.4075397127506566,0.3727718835173313,0.11133715358489119
3112,0.5025315598556436,0.4068296918540443,0.37226987169013187,0.1110808987425297
3113,0.5020827096380014,0.40615546326318364,0.37331214852953937,0.11080597735310563
3114,0.5016326658024256,0.4057316685952404,0.37301029387533874,0.11067678533686343
3115,0.5011814240902341,0.4047690399573714,0.37403488288378983,0.11046995295700607
3116,0.5007289810857274,0.4043687783053555,0.37457755754287914,0.11024533309165727
3117,0.5002753385805424,0.4036855576544188,0.37548736032889884,0.11000634835671355
3118,0.4998204957550296,0.40301200436737505,0.3770847095868714,0.1097459373534065
3119,0.49936444596482493,0.40240373414010244,0.37576855124085895,0.10946381746389368
3120,0.49890718594651534,0.40164752956722366,0.37707173015169704,0.10920762261893212
3121,0.4984487179864465,0.4022723470698964,0.37693883638524966,0.10892602514571328
3122,0.4979890414755663,0.40265028270813974,0.37883793827213197,0.10865719461014764
3123,0.4975281506055353,0.40315845625866936,0.3791233192950798,0.10838032274485172
3124,0.4970660410995494,0.4025329860144172,0.3821193417144637,0.10812506157217262
3125,0.49660271266796785,0.4026818798018344,0.38346211282672393,0.10790044857976386
3126,0.49613816545386313,0.40353277682291305,0.38703745440228854,0.10766130052144786
3127,0.49567239882516106,0.40349126719913586,0.38821163755888727,0.10743852806289775
3128,0.4952054098115693,0.4037270769145518,0.3928053369706804,0.10722206928271834
3129,0.4947371933029689,0.40476276785563403,0.3949004461568428,0.10702505724826544
3130,0.4942677459130947,0.4050997020317,0.40145336865389547,0.1069199272548218
3131,0.493797066661541,0.4061169183781065,0.4010803028598544,0.10691446105388643
3132,0.4933251531393515,0.40551752851631895,0.4084140870454442,0.10707232689657908
3133,0.4928520019887134,0.40618251614218476,0.40864252367994724,0.1071880351602545
3134,0.492377613136785,0.4058196093334088,0.41166419773445395,0.1073946166802459
3135,0.49190198731553314,0.4069918755282822,0.4148410695465589,0.10740627885239006
3136,0.49142512063610055,0.4075170529158824,0.41613122998758945,0.10725385708287156
3137,0.49094700702693705,0.4088652713135435,0.4167395863764604,0.10703113303940914
3138,0.4904676431108446,0.4103429355840262,0.41787635521553834,0.10677336651314909
3139,0.4899870274247282,0.41267993854257207,0.4196474260321025,0.10663669584121273
3140,0.48950515862762833,0.4131867929447579,0.421677034188027,0.10654370534828639
3141,0.48902203524715687,0.4158998575486882,0.42227221889902533,0.10656969168577869
3142,0.4885376550688125,0.41588098929025263,0.42298745948388294,0.10674438522023766
3143,0.4880520154503892,0.41923117960561357,0.42442626443451564,0.10684098900640006
3144,0.48756511423180243,0.4190504628513624,0.4249416728058189,0.10676867965760405
3145,0.48707694727543355,0.42156037014761544,0.42564567966402156,0.1066204118984
3146,0.4865875098558926,0.4214577107546606,0.4270810298108915,0.10637752205569505
3147,0.4860968002225715,0.42342968705031164,0.42798552708079146,0.10621155822822714
3148,0.4856048183121946,0.42388019230831886,0.428611115077396,0.1060245077130846
3149,0.4851115616178224,0.4243177173588164,0.42911789548997575,0.10586634307079648
3150,0.4846170264156339,0.4256792877925654,0.42966362299746536,0.10571313657565186
3151,0.484121210091942,0.42613347716521754,0.43052917751660624,0.10550479873741421
3152,0.4836241099488796,0.42645552109335444,0.4308786696693276,0.10527210789907604
3153,0.48312572259362113,0.42710939935248404,0.43107092931175905,0.1050433728900918
3154,0.48262604501265544,0.4277900777950317,0.43159369861259606,0.10478388895475187
3155,0.48212507461573106,0.4279813383600074,0.4323403405425779,0.10454513825646441
3156,0.48162280966714316,0.4279132815210077,0.43255004722445084,0.10435179203247572
3157,0.4811192477343037,0.42829387791186696,0.43278611901898073,0.10420513257109192
3158,0.4806143851526935,0.42857020961934306,0.43309988524341975,0.10410108949193807
3159,0.4801082181608143,0.4282873199840934,0.4332654701938592,0.10394404254192814
3160,0.4796007449865452,0.4281642276747275,0.4334559705783397,0.10375192935926747
3161,0.4790919631013504,0.42816463470555666,0.4333360472853942,0.10353198046271718
3162,0.4785818690727803,0.42779786260969277,0.4331116839576971,0.10329599849567604
3163,0.4780704603395175,0.42747066897835934,0.4331070250251797,0.10303955018284285
3164,0.47755773437516974,0.42737541684531344,0.43299582234442785,0.10278983064897161
3165,0.4770436881368567,0.4269837435690369,0.43264877676219354,0.1025268318675733
3166,0.4765283182152548,0.4264863422885305,0.43213405334299665,0.10225684421242899
3167,0.4760116217144988,0.4261521397201113,0.4317335248985136,0.1019991252562326
3168,0.4754935962511544,0.42572761126379693,0.4314021472678837,0.10175663251898857
3169,0.4749742399978973,0.4252328148263735,0.4308633951037559,0.10155534778163891
3170,0.47445354965584285,0.42487340230983023,0.4301641250953681,0.10135088690760663
3171,0.4739315220817158,0.42451500420963084,0.429503663887428,0.10115729412187852
3172,0.473408154838882,0.4241452878720496,0.42896418626683736,0.10099603198824791
3173,0.4728834450932492,0.4235830962709486,0.42818341841388485,0.10087417058255946
3174,0.47235738968856783,0.4233873871839682,0.4272669379612617,0.10081312151274226
3175,0.47182998639877277,0.42327764254681827,0.42657366829394366,0.10083537769629097
3176,0.47130123322576845,0.42253190572076244,0.4257509687763265,0.10100083395791024
3177,0.47077112793703696,0.42181990203547615,0.4247187051467358,0.10113021886077732
3178,0.47023966799160105,0.4216377181336452,0.42368237506888445,0.10138797625227346
3179,0.4697068503692776,0.4212142589998785,0.4227209830728306,0.10149062396960414
3180,0.4691726730244994,0.4202353557940305,0.4216776427438859,0.10146092247359526
3181,0.4686371336773718,0.41972184238245097,0.4205437670154698,0.1013021081701975
3182,0.46810022988119654,0.4188409581867154,0.4193997414920036,0.1010630281546196
3183,0.4675619602297995,0.4180394436579803,0.41842287409943446,0.10089100629906736
3184,0.46702232337942357,0.41748194329773886,0.4173882313171189,0.10077751981384335
3185,0.46648131721413866,0.4165133791111045,0.41611460423926183,0.10082951653133773
3186,0.4659389398755664,0.41590074474934957,0.4149723061713025,0.10102696592773287
3187,0.4653951893749347,0.4153687318682432,0.4140284763083754,0.10130445537631176
3188,0.46485006471092555,0.4146942783611179,0.4127818010262407,0.10150028765351712
3189,0.4643035647575639,0.4146010704111134,0.41157365027841675,0.10171962056458378
3190,0.46375568839857706,0.41374848662661706,0.4105400327542455,0.10170030745397889
3191,0.46320643466148603,0.4135118726214067,0.40945491699259856,0.10150616785405307
3192,0.4626558037678496,0.4127046581473146,0.4082085678162794,0.10126078844048716
3193,0.4621037944337662,0.41190453461402293,0.40698194649650077,0.10104978934989121
3194,0.4615504062645211,0.41132570296412374,0.4057363675565082,0.10095888418677368
3195,0.46099563961124707,0.41041963924280045,0.40445622876632653,0.10086272372252547
3196,0.46043949439969156,0.4101392120362787,0.4031991650369863,0.10076213149234226
3197,0.4598819714945237,0.4092198178522548,0.4019304602199942,0.10068293121123857
3198,0.45932307163947395,0.4090800104191896,0.40066232329181545,0.10051738605219845
3199,0.45876279591206137,0.4083575720774871,0.39941864471388566,0.10030823567061008
3200,0.45820114602094947,0.4075588613238735,0.39815426820692856,0.10009769396998623
3201,0.45763812264320425,0.4071546686156957,0.3969189317996124,0.09992960674596875
3202,0.45707372880892094,0.4064179425191926,0.39566624780555526,0.09986352043033027
3203,0.45650796623828316,0.4062146700102376,0.3943985196796014,0.099801944368551
3204,0.4559408383616676,0.40555787629335077,0.3931829308367794,0.09974542228142666
3205,0.45537234829711637,0.40573299802806684,0.3919795516553269,0.0996797384580865
3206,0.45480249947681056,0.4050465381823915,0.3907696171679881,0.09954905384861827
3207,0.4542312966746219,0.40429722658291684,0.3897165365845198,0.09936061974019292
3208,0.4536587428592845,0.40418264979658275,0.3886140299116992,0.09915285439997643
3209,0.45308484459967585,0.40318327760661704,0.38736438801531936,0.09890660005579324
3210,0.4525096059853938,0.4030379123278979,0.3861717957858287,0.09865731529779566
3211,0.45193303430905707,0.40218196193546857,0.3849437240862662,0.09843223045617736
3212,0.4513551355373969,0.4021807795591151,0.3836933085421808,0.098248176255312
3213,0.45077591706317327,0.4012604201235235,0.3824705508163956,0.09814317110662063
3214,0.4501953862494594,0.4012013175761571,0.3812513822166828,0.09807207812497494
3215,0.4496135512120121,0.4005152998425058,0.3800092347469694,0.09802083599300514
3216,0.4490304216224293,0.40043525488100484,0.37878780908889764,0.09802377195375833
3217,0.4484460055236403,0.3997725976304951,0.377587390095737,0.09803351876747196
3218,0.4478603149881537,0.3999432888386407,0.3763620636519702,0.0980918554479731
3219,0.44727335905429866,0.3990001559554507,0.37518319033933817,0.09814716420072103
3220,0.4466851513989404,0.39931661581222955,0.37405937845557596,0.09824553561747368
3221,0.4460957006051957,0.39835240857550125,0.37293759674583193,0.09823094839294845
3222,0.4455050252227932,0.39847878598585607,0.37174270322590114,0.09814114465582265
3223,0.4449131316720697,0.39777650501328515,0.3708204967034296,0.09794666165842666
3224,0.4443200433925484,0.39755395588197134,0.36959242518560775,0.097705914120293
3225,0.44372576310896306,0.39762236820393043,0.3685472013820804,0.09751658774995729
3226,0.4431303260549317,0.3975408287942367,0.367516033545505,0.09739013872751102
3227,0.4425337192554038,0.3983500740592139,0.3663889017095202,0.09737164017828766
3228,0.44193600631599467,0.397760511408859,0.3652570874855224,0.09744449147791764
3229,0.4413371340166643,0.3986036978197698,0.3641871792247639,0.09762609948232814
3230,0.44073723684943245,0.3983058471254946,0.36313310434625057,0.09782233744628697
3231,0.4401361466704223,0.39962511909043585,0.36217947681510515,0.09816077411391966
3232,0.43953420389104847,0.3987589437765441,0.36106961911028346,0.098323817680702
3233,0.4389308929152503,0.3999140058167327,0.35996014283835864,0.09835140709059761
3234,0.43832720452326535,0.3992521262900542,0.35878341897967253,0.09820492964816531
3235,0.4377215389958068,0.40079775455125455,0.35761459193488254,0.09800066189354438
3236,0.4371171819624248,0.40055564383681264,0.35642676669316764,0.09797122595599642
3237,0.4365092927418181,0.40091796335643104,0.355229184166904,0.09791477631146106
3238,0.4359108744460965,0.4009907573111876,0.3540368229824916,0.09790635978863955
3239,0.4353121254093277,0.40037463131048123,0.3528546339793866,0.09789655504184851
3240,0.4347757506996725,0.40042679862315805,0.3517055735362766,0.09772795452371338
3241,0.4343336139657173,0.40073031578813667,0.3506293676938201,0.09753432137458647
3242,0.43423028191020063,0.40047810206694306,0.349630948277023,0.09736849585983334
3243,0.4347767074335594,0.4003032794841477,0.348552420143887,0.09728853091872346
3244,0.43687649565439635,0.4009257164217141,0.34775462339199814,0.0973550940023137
3245,0.44139844645565957,0.40020575464606495,0.34670466974375735,0.09748792052146707
3246,0.4476301183756908,0.40089661829557033,0.34608245224935913,0.09767546872672965
3247,0.4527557489708867,0.4018882377010741,0.34509823812161705,0.09784888622438552
3248,0.45747194598525115,0.4010521610698946,0.3447237096971573,0.09779399111222986
3249,0.4621702108640326,0.40190698060355967,0.3441896464940983,0.09760679981775587
3250,0.4680389862965678,0.40161541540123596,0.3443297211832263,0.09741664171662597
3251,0.47388219017860417,0.4013001025245,0.34420566117067264,0.09726323426881864
3252,0.47817405864317186,0.40152146691061874,0.3450263349519375,0.09718410215254959
3253,0.47987459290136425,0.4011144326017095,0.3443048261998156,0.09707906811827376
3254,0.48196281019581666,0.4002881517093742,0.3449935246586077,0.0969425001881717
3255,0.4855266331601723,0.40026925996998525,0.34439879126108863,0.0968386831137277
3256,0.49196156751420567,0.39948954899315314,0.34565960698564724,0.09669796275821563
3257,0.4963875200105096,0.3988709302431172,0.34556435399658675,0.09652117864186416
3258,0.5047080935618162,0.3985461333570278,0.3463940678157741,0.09632215022342032
3259,0.5124498939054926,0.3981274793651213,0.34729782406603354,0.09611015796767068
3260,0.5189058878487989,0.39823919665872826,0.34944926115340247,0.09597074601755401
3261,0.5248083252777369,0.3978684765115328,0.3507389874093631,0.09585259047349126
3262,0.5298511160921625,0.39883076072035956,0.3538954928146868,0.09574200461011462
3263,0.533525342898026,0.3984833508178317,0.3540176861365318,0.09566567265443827
3264,0.5364831857940972,0.3979673511917392,0.3586922052839917,0.09555232424373986
3265,0.5410509311174648,0.39860168946279334,0.35849264407616316,0.09540096451184535
3266,0.5472254322577782,0.3976967876849649,0.3630392569099886,0.09526589285403168
3267,0.5532599642352312,0.3983290637626834,0.3627147426799395,0.09510931091409751
3268,0.5575771096514759,0.3973055933596307,0.3657053191653182,0.09491651462892511
3269,0.5599413419108354,0.39756780130497676,0.3665084070525518,0.09472194761285355
3270,0.5616068268350841,0.3966104243473997,0.36649563620746306,0.09450331443794494
3271,0.5641149322274345,0.396578671609899,0.3673838340221678,0.09427219211827155
3272,0.5676658753556859,0.3956842101391781,0.3673536671462638,0.0940509102446619
3273,0.5718399271761225,0.3951363699652498,0.36755812147857164,0.09386288024986977
3274,0.5760725154999948,0.39438976681060156,0.36761405092472044,0.0937115943470614
3275,0.5798573889230697,0.3935708436409377,0.3679072320395733,0.09359649897826927
3276,0.5828630546231288,0.3930374157117848,0.3676917729714997,0.09351555643163276
3277,0.5849973602056722,0.39204908705166075,0.3678638053753884,0.09351747260857364
3278,0.5864388913188675,0.39166768383164247,0.36775745248587716,0.0936757338480343
3279,0.5875986526045949,0.3906342645483528,0.36754556425383933,0.09385356917967486
3280,0.5888822789504611,0.39007277234865506,0.36770932350034957,0.09425031081502772
3281,0.5904537855469638,0.3895813599079938,0.36754241667599596,0.09446432061852823
3282,0.5922707379903085,0.38866830867164737,0.3672420119204545,0.09448244655899705
3283,0.5941979073607521,0.3883995654719595,0.36712172537929966,0.09434744908634464
3284,0.5960934215046315,0.3875515572366452,0.3669294915027215,0.09418370345734081
3285,0.597859324996753,0.3874597864425827,0.3666201403654423,0.09426593591799348
3286,0.5994522711645696,0.3866253615286217,0.36673327232106423,0.09430134047175306
3287,0.6008689899473498,0.38664408727357136,0.36626486401846975,0.09435341804955735
3288,0.6021271057060016,0.38609802647531033,0.36593718718383045,0.09449244501179122
3289,0.6032514770841987,0.3864499183319956,0.36569315639542616,0.0945001574045741
3290,0.6042692767795284,0.38604496288437,0.3652254362655205,0.0944060758435867
3291,0.6052127999565925,0.3866466978569593,0.36484082156809716,0.09433227211014392
3292,0.6061239377912802,0.3872362774866687,0.3646375702877025,0.09418404104003887
3293,0.6070511646354604,0.3889185112463015,0.3640552940358486,0.09420737685443097
3294,0.6080349412629842,0.38914958947776207,0.3636791566598453,0.09428547254264581
3295,0.6090901894584992,0.3911786866417433,0.36386218596954356,0.09444017828285621
3296,0.6102000285793611,0.39161073550778136,0.3641082551077306,0.09460149858321773
3297,0.6113252941558808,0.3953249141898902,0.363555212016238,0.09456510719253516
3298,0.6124222362520764,0.3951174735675768,0.3633094781522611,0.0943933566196355
3299,0.6134579129828517,0.3969209740859532,0.3638890295135445,0.09418959348061927
3300,0.6144177928982056,0.3977569269811861,0.3630497288773571,0.09401484585941783
3301,0.6153059071090858,0.39774630047752196,0.36344470121419664,0.09387264070640251
3302,0.6161401008621322,0.3989939267310934,0.3628326298762415,0.09374680873333507
3303,0.6169447111075477,0.3998983559384018,0.36234808903686905,0.09363374293455182
3304,0.6177429320783798,0.39995794252427413,0.3616385184815569,0.09358001459097519
3305,0.6185510040369273,0.4006866044510666,0.36125768594239216,0.09353841208766775
3306,0.6193753430331298,0.4014988733903286,0.36051602720407644,0.09349874547964952
3307,0.620212757516541,0.4016870705642142,0.35984401811931216,0.0934193851477145
3308,0.6210536055274612,0.4017289595172851,0.3596472267250743,0.09330552376847542
3309,0.6218870384715787,0.4021272497782328,0.3588364523349149,0.09311442250761759
3310,0.622706003409261,0.40212162575097604,0.3588868241196928,0.09290186881992574
3311,0.6235091947881294,0.40196208479272194,0.3580784747115031,0.09268021338555703
3312,0.6242991060357468,0.4021352880389048,0.3577763312848883,0.09245168581369392
3313,0.6250782630245382,0.4019677040030162,0.3571084882021874,0.09222600541420586
3314,0.6258466645536515,0.4014537038345488,0.35690931501582496,0.09200517409231035
3315,0.626602331772325,0.40100515865332437,0.3561010385596461,0.09178815579980452
3316,0.6273441963443437,0.4005335236279301,0.35608949210180846,0.09156876396474233
3317,0.6280743261121888,0.39980771658218817,0.3555238480747985,0.09136312865905767
3318,0.6287975602729413,0.398917498512168,0.3548499970096924,0.0911757719709162
3319,0.6295190323587782,0.3981394069135028,0.3546351458712784,0.09104589498802677
3320,0.6302415267187489,0.39741616223068427,0.3541112559732574,0.09091970844696792
3321,0.6309643416987872,0.3964952262361083,0.35326101568568746,0.0908094266871629
3322,0.6316840757656338,0.3955051797711489,0.3527725749380231,0.09077248627341467
3323,0.6323965099760677,0.39462770698897237,0.3519826928476167,0.09078011661333038
3324,0.6330984127714404,0.393749661085904,0.3512001776846026,0.09092213406726105
3325,0.6337886048068385,0.3928759056490767,0.3507410238427631,0.09112803174646258
3326,0.634468063058889,0.392040317412098,0.3498992898256593,0.09154255735674105
3327,0.6351391562558723,0.39125026227171256,0.34939919489807647,0.09177023035222896
3328,0.635804436322057,0.39048806229685107,0.34853398812204056,0.09188664501036142
3329,0.6364655459052043,0.3897042962345688,0.34799402369114485,0.0918086066987297
3330,0.6371226880150503,0.38894467969447793,0.3471540144673125,0.09164696566901606
3331,0.6377748604964288,0.3881220039550152,0.3465477911626297,0.09166761944173567
3332,0.6384206755596767,0.38727454306454145,0.345823310859902,0.09165820363592504
3333,0.6390592251470778,0.3864350603219055,0.344927244004178,0.09178563909867646
3334,0.6396904474956385,0.3854759287600916,0.34432399546678066,0.09198074564813122
3335,0.6403148399978545,0.3844886918558553,0.3435366227243957,0.09205872856739811
3336,0.6409328607256499,0.383510020686478,0.3426455619853253,0.09208325284667644
3337,0.6415445296943403,0.3824767569904269,0.341805324711508,0.09213333081648345
3338,0.6421494866015768,0.3814646199113347,0.340923345553676,0.09199424488812305
3339,0.6427473431957812,0.38039936957060166,0.3401043400417021,0.09184181653164097
3340,0.6433379796267334,0.37943724822861324,0.3393693844580153,0.09170118652670342
3341,0.6439215830988231,0.37849203747836807,0.3384674078864629,0.0917093489297908
3342,0.6444984926424909,0.3777213552948476,0.33770815514885144,0.09176697696534673
3343,0.6450690192217831,0.37682222250201886,0.3369831996632538,0.09172332076690039
3344,0.6456333136171831,0.3762904976033478,0.33606926788346086,0.09162834176315997
3345,0.646191271646769,0.37550268358013955,0.33559631101667803,0.09148864834643565
3346,0.6467425074964198,0.37495460333518005,0.33493198660843826,0.09129067567181068
3347,0.6472864769494389,0.3744818609057005,0.33425261137762097,0.09108177861384323
3348,0.6478227379968426,0.3743676242622381,0.3338024188997674,0.09087594233125658
3349,0.6483511580571095,0.3747155075923286,0.33307481112161,0.09068567242110133
3350,0.6488718641536902,0.3751943140851859,0.3329213856306093,0.09054307496130405
3351,0.6493849681548274,0.3746612755436964,0.33206452246813895,0.09041487771758971
3352,0.6498903308290772,0.37511886363619273,0.3322310433670358,0.0903555226685811
3353,0.6503875827919022,0.37567045337822774,0.3313462241747265,0.09033102892343182
3354,0.6508763542948479,0.37650323633484445,0.3316832646308816,0.09033517349627077
3355,0.6513564802066444,0.3767831248840862,0.33094698801650874,0.09034561817668008
3356,0.6518280157866325,0.377449058337725,0.33070017955659997,0.09030459620727119
3357,0.6522911053521834,0.3785165581151826,0.32981011325146214,0.09025819775456838
3358,0.6527458431919569,0.3789987474560497,0.32937004351265503,0.09016863972740549
3359,0.6531921982660844,0.38001674655381434,0.32840850167087454,0.09004524321300976
3360,0.6536299854293629,0.38056315848814526,0.327830247763529,0.08992125487105028
3361,0.6540588740543142,0.3807806374901448,0.32742670271788876,0.08977800417738255
3362,0.6544784458406312,0.38126436937724995,0.32695038850940145,0.08959555755900205
3363,0.6548882896427003,0.38190553846241104,0.3271698733437659,0.08940304305751001
3364,0.6552880776896317,0.3825403661998079,0.32659506707456926,0.08919950957512737
3365,0.6556775883066943,0.38263481345421135,0.32760977963063864,0.08899176602302791
3366,0.6560566959875658,0.38253772399537594,0.3268814442497251,0.08879306673043826
3367,0.6564253359756509,0.38298168907318775,0.3281699966277843,0.08861194750996866
3368,0.656783428891718,0.3833977024044145,0.32764934347370883,0.08845748793502177
3369,0.6571307781239463,0.3829201172996681,0.32927885911241694,0.08832832677252518
3370,0.657467018921605,0.38315938617071266,0.32855325023875526,0.08821640931638072
3371,0.6577916775611166,0.38268075795724343,0.33012424060436163,0.08818107719986767
3372,0.6581042885083148,0.38235635193383277,0.3292327978605126,0.0882623994178105
3373,0.6584044666130933,0.3823529972040117,0.3299040370370285,0.08838826579301516
3374,0.6586918934481852,0.38172031734749107,0.3302973038030702,0.08875231471296861
3375,0.6589662637699563,0.38131483126200844,0.3294154448822664,0.08902540222062201
3376,0.659227238732193,0.38154935084780073,0.3290541767786858,0.08928365123820567
