epoch,rollout_nrmse,rollout_nrmse_v,rollout_nrmse_w,loss_data,batch_nrmse,total_loss,rollout_smooth
44,1.0912090688943863,0.1407894641160965,0.9504196047782898,0.004844424314796925,0.06306373793631792,0.004844424314796925,5.37342228858164
45,1.0836100727319717,0.13599111139774323,0.9476189613342285,0.0052321674302220345,0.06372102070599794,0.0052321674302220345,5.309075105343895
46,1.0626346617937088,0.13431204855442047,0.9283226132392883,0.004967025946825743,0.06357803381979465,0.004967025946825743,5.245378498690642
47,1.0431885570287704,0.13272379338741302,0.9104647636413574,0.004823216702789068,0.0627044653519988,0.004823216702789068,5.182345649565714
48,1.0471958816051483,0.13665655255317688,0.9105393290519714,0.004690361674875021,0.061947439797222614,0.004690361674875021,5.120318403046305
49,1.0552074015140533,0.13530471920967102,0.9199026823043823,0.004895512014627457,0.0619938038289547,0.004895512014627457,5.059341738023321
50,1.0624109357595444,0.13426940143108368,0.9281415343284607,0.004850911907851696,0.06252613477408886,0.004850911907851696,4.999387775989365
51,1.0614874064922333,0.13158389925956726,0.929903507232666,0.004820480477064848,0.06297191604971886,0.004820480477064848,4.940319270446907
52,1.0549166649580002,0.13391606509685516,0.921000599861145,0.004687434062361717,0.06297179870307446,0.004687434062361717,4.882038231364573
53,1.0451746881008148,0.13424387574195862,0.9109308123588562,0.00478171743452549,0.06249316409230232,0.00478171743452549,4.824485278215617
54,1.043039694428444,0.13308896124362946,0.9099507331848145,0.004770179279148579,0.06200354639440775,0.004770179279148579,4.767763594458809
55,1.0458181500434875,0.1318339705467224,0.9139841794967651,0.004707690794020891,0.061939253471791744,0.004707690794020891,4.711934412792579
56,1.0510155707597733,0.1322997361421585,0.9187158346176147,0.004654757212847471,0.06218596734106541,0.004654757212847471,4.657020630162087
57,1.0531155169010162,0.1333637535572052,0.919751763343811,0.004691974259912968,0.062438166700303555,0.004691974259912968,4.602962053463171
58,1.0468160957098007,0.13242630660533905,0.9143897891044617,0.004749603103846312,0.06243634782731533,0.004749603103846312,4.54961986409687
59,1.0406663119792938,0.13180753588676453,0.9088587760925293,0.004686185158789158,0.06213610712438822,0.004686185158789158,4.496985560815107
60,1.0394687354564667,0.1312708556652069,0.9081978797912598,0.004638953134417534,0.061819433234632015,0.004638953134417534,4.445122808434728
61,1.043323203921318,0.13264314830303192,0.9106800556182861,0.004609782248735428,0.061726938001811504,0.004609782248735428,4.394095814367026
62,1.0456611067056656,0.13174749910831451,0.9139136075973511,0.004686828702688217,0.061824911274015903,0.004686828702688217,4.343869293752106
63,1.0458861887454987,0.1315939724445343,0.9142922163009644,0.0046501485630869865,0.061947920359671116,0.0046501485630869865,4.294399547177006
64,1.041756510734558,0.1309548020362854,0.9108017086982727,0.004643398802727461,0.061921264976263046,0.004643398802727461,4.245609901630369
65,1.0397459715604782,0.13188140094280243,0.9078645706176758,0.004601079039275646,0.061727164313197136,0.004601079039275646,4.197521942679321
66,1.0391205996274948,0.13149933516979218,0.9076212644577026,0.0046399254351854324,0.06154104880988598,0.0046399254351854324,4.150145922533544
67,1.0405088663101196,0.13120687007904053,0.9093019962310791,0.0046197762712836266,0.06147611327469349,0.0046197762712836266,4.1035013666901925
68,1.0420102179050446,0.13093307614326477,0.9110771417617798,0.0046096378937363625,0.06150525622069836,0.0046096378937363625,4.057578999458415
69,1.0416264981031418,0.13117735087871552,0.9104491472244263,0.004600754007697105,0.061522229574620724,0.004600754007697105,4.012339711938086
70,1.0395313799381256,0.13136807084083557,0.90816330909729,0.004611369222402573,0.06143536604940891,0.004611369222402573,3.9677475869580867
71,1.0375480353832245,0.13076362013816833,0.9067844152450562,0.004614623729139566,0.06128344777971506,0.004614623729139566,3.923794593684464
72,1.037849560379982,0.1309158354997635,0.9069337248802185,0.0045801009982824326,0.061172641813755035,0.0045801009982824326,3.8805054181848964
73,1.0389659851789474,0.1308552473783493,0.9081107378005981,0.004588224459439516,0.061143587343394756,0.004588224459439516,3.837882326689807
74,1.039634644985199,0.13103830814361572,0.9085963368415833,0.004588461481034756,0.06115349754691124,0.004588461481034756,3.795908611464238
75,1.0382452756166458,0.1306932121515274,0.9075520634651184,0.004599102307111025,0.06111878342926502,0.004599102307111025,3.754543661426524
76,1.0370148867368698,0.13061849772930145,0.9063963890075684,0.004578694701194763,0.06100910995155573,0.004578694701194763,3.7137807298061793
77,1.0367925316095352,0.13079656660556793,0.9059959650039673,0.004571673460304737,0.060881104320287704,0.004571673460304737,3.6736259068332298
78,1.0370707660913467,0.13066406548023224,0.9064067006111145,0.00457955664023757,0.06079145800322294,0.00457955664023757,3.6340775797221014
79,1.0374829918146133,0.13061799108982086,0.9068650007247925,0.0045740059576928616,0.06074648257344961,0.0045740059576928616,3.5951286609034887
80,1.0368850380182266,0.130459263920784,0.9064257740974426,0.004572962876409292,0.0607061292976141,0.004572962876409292,3.5567550065602096
81,1.036191001534462,0.13060422241687775,0.9055867791175842,0.004563714377582073,0.06063065305352211,0.004563714377582073,3.5189465464848233
82,1.0355953872203827,0.13055798411369324,0.9050374031066895,0.0045686825178563595,0.06052895076572895,0.0045686825178563595,3.4816962790958565
83,1.0354246646165848,0.1303855925798416,0.9050390720367432,0.0045648072846233845,0.060433851554989815,0.0045648072846233845,3.4450022048786675
84,1.0357836782932281,0.13042637705802917,0.905357301235199,0.0045561110600829124,0.06036335788667202,0.0045561110600829124,3.408863926979886
85,1.0356853604316711,0.13039642572402954,0.9052889347076416,0.004559059627354145,0.06030439119786024,0.004559059627354145,3.373266248481663
86,1.035215750336647,0.13039816915988922,0.9048175811767578,0.004557356704026461,0.060230436734855175,0.004557356704026461,3.3381954910094875
87,1.0346075892448425,0.13029658794403076,0.9043110013008118,0.004556124098598957,0.06013739388436079,0.004556124098598957,3.3036416724830175
88,1.0343111753463745,0.13026010990142822,0.9040510654449463,0.004549582954496145,0.06004250328987837,0.004549582954496145,3.269601715025968
89,1.034408763051033,0.13032390177249908,0.9040848612785339,0.00454701716080308,0.05996142979711294,0.00454701716080308,3.236073820746344
90,1.0342588871717453,0.13022659718990326,0.904032289981842,0.00455032754689455,0.059891208074986935,0.00455032754689455,3.203046596742725
91,1.033933863043785,0.13018189370632172,0.9037519693374634,0.004545276053249836,0.059814997017383575,0.004545276053249836,3.170509905737241
92,1.0335650444030762,0.13018685579299927,0.9033781886100769,0.004542240407317877,0.059724416583776474,0.004542240407317877,3.1384557328172282
93,1.0332583636045456,0.13015209138393402,0.9031062722206116,0.004541444592177868,0.059628164395689964,0.004541444592177868,3.106877772279038
94,1.0331524461507797,0.13012777268886566,0.9030246734619141,0.004538934212177992,0.05954002495855093,0.004538934212177992,3.075771892387114
95,1.0329916179180145,0.13007548451423645,0.9029161334037781,0.004537481348961592,0.059462156146764755,0.004537481348961592,3.0451301882700776
96,1.0327313840389252,0.1300664246082306,0.9026649594306946,0.004534546285867691,0.05938383936882019,0.004534546285867691,3.0149442062066103
97,1.0323888957500458,0.13006410002708435,0.9023247957229614,0.004533388186246157,0.05929557327181101,0.004533388186246157,2.9852058765497618
98,1.032052144408226,0.12999658286571503,0.902055561542511,0.004532321356236935,0.05919921211898327,0.004532321356236935,2.955908570567639
99,1.0319004952907562,0.12997743487358093,0.9019230604171753,0.004528173245489597,0.059103392995893955,0.004528173245489597,2.9270484494384856
100,1.0317616611719131,0.1299780160188675,0.9017836451530457,0.004526840522885323,0.05901232175529003,0.004526840522885323,2.898619147614487
101,1.0314770638942719,0.12992987036705017,0.9015471935272217,0.004526480566710234,0.058922380208969116,0.004526480566710234,2.8706120163586837
102,1.0311299264431,0.1299024522304535,0.9012274742126465,0.004523399285972118,0.05882878787815571,0.004523399285972118,2.84301978500995
103,1.0308378636837006,0.1298903524875641,0.9009475111961365,0.0045211296528577805,0.058732859790325165,0.0045211296528577805,2.8158370561900563
104,1.0306171029806137,0.12986157834529877,0.9007555246353149,0.004519741050899029,0.058638475835323334,0.004519741050899029,2.7890587568919147
105,1.0304096341133118,0.1298353672027588,0.900574266910553,0.004517760127782822,0.05854592192918062,0.004517760127782822,2.762679020050236
106,1.0301468074321747,0.12980833649635315,0.9003384709358215,0.0045159379951655865,0.05845138989388943,0.0045159379951655865,2.736691036860965
107,1.0298380553722382,0.12978485226631165,0.9000532031059265,0.004513923078775406,0.05835205875337124,0.004513923078775406,2.711088242138634
108,1.029555931687355,0.12976570427417755,0.8997902274131775,0.004511948674917221,0.05825039558112621,0.004511948674917221,2.685865257481865
109,1.0292985439300537,0.12973570823669434,0.8995628356933594,0.0045102545991539955,0.05815023463219404,0.0045102545991539955,2.661016756778588
110,1.0290445983409882,0.12970981001853943,0.8993347883224487,0.004508115816861391,0.058052525855600834,0.004508115816861391,2.636537174402024
111,1.0287643373012543,0.12969455122947693,0.8990697860717773,0.004506182391196489,0.057954298332333565,0.004506182391196489,2.6124205818455124
112,1.0284516215324402,0.1296674609184265,0.8987841606140137,0.004504678770899773,0.05785296019166708,0.004504678770899773,2.5886610474408163
113,1.0281594693660736,0.1296374499797821,0.8985220193862915,0.004502524621784687,0.05774913355708122,0.004502524621784687,2.5652535237696954
114,1.027900591492653,0.12962062656879425,0.8982799649238586,0.0045002903789281845,0.05764495115727186,0.0045002903789281845,2.54219322978554
115,1.0276250839233398,0.12959891557693481,0.898026168346405,0.004498773720115423,0.05754139367491007,0.004498773720115423,2.519474707597607
116,1.027310848236084,0.1295691728591919,0.8977416753768921,0.0044969795271754265,0.057437241077423096,0.0044969795271754265,2.497092249707184
117,1.026995301246643,0.12954843044281006,0.897446870803833,0.0044946977868676186,0.05733164120465517,0.0044946977868676186,2.475040795480276
118,1.0266977101564407,0.12952984869480133,0.8971678614616394,0.004492838867008686,0.057224592193961143,0.004492838867008686,2.4533156492004182
119,1.0264063775539398,0.1295025646686554,0.8969038128852844,0.004491133149713278,0.057116816751658916,0.004491133149713278,2.4319120101257212
120,1.0261051654815674,0.12947797775268555,0.8966271877288818,0.004489033482968807,0.057008156552910805,0.004489033482968807,2.410824907456059
121,1.0257882624864578,0.12945939600467682,0.896328866481781,0.004487033933401108,0.05689813941717148,0.004487033933401108,2.390049357781515
122,1.025461345911026,0.12943628430366516,0.8960250616073608,0.0044852751307189465,0.05678705498576164,0.0044852751307189465,2.3695805376034573
123,1.0251380503177643,0.1294110119342804,0.8957270383834839,0.00448327511548996,0.056675844825804234,0.00448327511548996,2.349413900294172
124,1.0248218029737473,0.12939052283763885,0.8954312801361084,0.004481183830648661,0.05656477063894272,0.004481183830648661,2.3295450188343656
125,1.02449569106102,0.1293698251247406,0.8951258659362793,0.00447933841496706,0.0564528563991189,0.00447933841496706,2.3099692789177655
126,1.0241561383008957,0.12934552133083344,0.8948106169700623,0.004477455280721188,0.05633910000324249,0.004477455280721188,2.2906820818085123
127,1.0238205939531326,0.12932278215885162,0.894497811794281,0.0044753672555089,0.05622345209121704,0.0044753672555089,2.2716791594906818
128,1.0234887599945068,0.12930208444595337,0.8941866755485535,0.00447336258366704,0.05610706936568022,0.00447336258366704,2.252956303498239
129,1.0231471061706543,0.12928003072738647,0.8938670754432678,0.0044714659452438354,0.05599048174917698,0.0044714659452438354,2.2345091655383253
130,1.022793397307396,0.12925754487514496,0.893535852432251,0.004469478502869606,0.05587347410619259,0.004469478502869606,2.216333429014861
131,1.022434577345848,0.1292361468076706,0.8931984305381775,0.0044674379751086235,0.05575552675873041,0.0044674379751086235,2.1984249462398258
132,1.0220770686864853,0.12921462953090668,0.8928624391555786,0.004465434700250626,0.055636459961533546,0.004465434700250626,2.1807797280765255
133,1.0217192620038986,0.12919311225414276,0.8925261497497559,0.004463430028408766,0.05551628116518259,0.004463430028408766,2.163393821085436
134,1.0213527530431747,0.12917189300060272,0.892180860042572,0.004461425356566906,0.05539501551538706,0.004461425356566906,2.1462632050648023
135,1.0209785997867584,0.12914994359016418,0.8918286561965942,0.0044594113714993,0.05527259036898613,0.0044594113714993,2.129383935985632
136,1.0206011682748795,0.1291283518075943,0.8914728164672852,0.004457342904061079,0.055149415507912636,0.004457342904061079,2.1127521944699708
137,1.0202226787805557,0.12910790741443634,0.8911147713661194,0.004455281887203455,0.05502560455352068,0.004455281887203455,2.0963642517346295
138,1.019838660955429,0.12908688187599182,0.8907517790794373,0.004453273024410009,0.05490099545568228,0.004453273024410009,2.0802163678729415
139,1.0194451212882996,0.1290651559829712,0.8903799653053284,0.004451221786439419,0.05477521661669016,0.004451221786439419,2.064304799174172
140,1.0190467238426208,0.12904423475265503,0.8900024890899658,0.004449112340807915,0.054648155346512794,0.004449112340807915,2.0486259280441987
141,1.0186455249786377,0.12902384996414185,0.8896216750144958,0.004447028040885925,0.05452012084424496,0.004447028040885925,2.0331762219982155
142,1.0182385593652725,0.1290031224489212,0.8892354369163513,0.0044449614360928535,0.054391409270465374,0.0044449614360928535,2.0179521570587213
143,1.0178263783454895,0.12898242473602295,0.8888439536094666,0.0044428640976548195,0.054261946119368076,0.0044428640976548195,2.002950270378023
144,1.0174072682857513,0.12896183133125305,0.8884454369544983,0.004440753720700741,0.05413152649998665,0.004440753720700741,1.9881671253466386
145,1.0169844925403595,0.12894096970558167,0.8880435228347778,0.004438630770891905,0.053999872878193855,0.004438630770891905,1.9735993858545444
146,1.0165570378303528,0.1289205551147461,0.8876364827156067,0.0044364845380187035,0.053867070004343987,0.0044364845380187035,1.9592437506341813
147,1.0161224454641342,0.12890057265758514,0.8872218728065491,0.0044343480840325356,0.05373323708772659,0.0044343480840325356,1.9450969310566306
148,1.0156802833080292,0.1288803517818451,0.8867999315261841,0.004432212561368942,0.05359848868101835,0.004432212561368942,1.9311556813404016
149,1.015231430530548,0.12886017560958862,0.8863712549209595,0.004430046305060387,0.05346290580928326,0.004430046305060387,1.9174168175782538
150,1.0147783160209656,0.1288401484489441,0.8859381675720215,0.004427863750606775,0.053326440043747425,0.004427863750606775,1.9038772400548944
151,1.0143182575702667,0.12882009148597717,0.8854981660842896,0.0044256774708628654,0.053188939578831196,0.0044256774708628654,1.890533855317625
152,1.0138517022132874,0.1288001537322998,0.8850515484809875,0.004423471167683601,0.05305018927901983,0.004423471167683601,1.8773836230210599
153,1.0133793503046036,0.12878049910068512,0.8845988512039185,0.0044212546199560165,0.052910241298377514,0.0044212546199560165,1.864423558930313
154,1.012900486588478,0.12876082956790924,0.8841396570205688,0.0044190362095832825,0.052769316360354424,0.0044190362095832825,1.8516507128451856
155,1.0124151408672333,0.12874123454093933,0.883673906326294,0.004416799172759056,0.05262748245149851,0.004416799172759056,1.8390621792655164
156,1.0119211673736572,0.12872183322906494,0.8831993341445923,0.004414549097418785,0.05248473025858402,0.004414549097418785,1.8266550640871386
157,1.0114201307296753,0.12870240211486816,0.8827177286148071,0.0044122859835624695,0.05234086047858,0.0044122859835624695,1.8144265400867767
158,1.0109112858772278,0.12868309020996094,0.8822281956672668,0.004410002380609512,0.05219582188874483,0.004410002380609512,1.8023738112736336
159,1.0103963911533356,0.12866386771202087,0.8817325234413147,0.004407702945172787,0.05204960983246565,0.004407702945172787,1.7904941499718292
160,1.0098731368780136,0.1286446899175644,0.8812284469604492,0.004405393730849028,0.051902372390031815,0.004405393730849028,1.7787848347754218
161,1.0093434154987335,0.1286255419254303,0.8807178735733032,0.004403064493089914,0.05175406578928232,0.004403064493089914,1.7672432134862714
162,1.0088054686784744,0.12860657274723053,0.8801988959312439,0.004400718491524458,0.05160474590957165,0.004400718491524458,1.7558666473141544
163,1.0082595348358154,0.12858766317367554,0.8796718716621399,0.004398360848426819,0.05145426467061043,0.004398360848426819,1.7446525406269793
164,1.0077039003372192,0.1285688877105713,0.879135012626648,0.004395985044538975,0.0513025987893343,0.004395985044538975,1.7335983110226327
165,1.0071401447057724,0.12855027616024017,0.8785898685455322,0.004393590148538351,0.05114972498267889,0.004393590148538351,1.7227014385278798
166,1.0065674185752869,0.12853175401687622,0.8780356645584106,0.004391181282699108,0.050995766185224056,0.004391181282699108,1.7119594282285908
167,1.0059873312711716,0.12851332128047943,0.8774740099906921,0.00438875425606966,0.050840714015066624,0.00438875425606966,1.7013698467742295
168,1.005397006869316,0.1284952014684677,0.8769018054008484,0.004386312328279018,0.05068457778543234,0.004386312328279018,1.690930254175656
169,1.0047993808984756,0.12847734987735748,0.8763220310211182,0.004383857827633619,0.05052716098725796,0.004383857827633619,1.680638291076498
170,1.0041907876729965,0.12846051156520844,0.8757302761077881,0.004381397273391485,0.050368551164865494,0.004381397273391485,1.6704915785254455
171,1.0035774111747742,0.12844544649124146,0.8751319646835327,0.004378956276923418,0.0502086291089654,0.004378956276923418,1.6604878660151854
172,1.0029541552066803,0.12843552231788635,0.874518632888794,0.004376586060971022,0.05004765186458826,0.004376586060971022,1.6506248603530578
173,1.0023414641618729,0.12843813002109528,0.8739033341407776,0.004374432843178511,0.04988537169992924,0.004374432843178511,1.64090060941019
174,1.001741275191307,0.12847743928432465,0.8732638359069824,0.004372898023575544,0.04972217418253422,0.004372898023575544,1.6313132193969067
175,1.0012605786323547,0.12861913442611694,0.8726414442062378,0.004373123403638601,0.0495572779327631,0.004373123403638601,1.6218624297854385
176,1.001043438911438,0.1290706992149353,0.8719727396965027,0.004378488287329674,0.04939226806163788,0.004378488287329674,1.6125501449223283
177,1.0018561780452728,0.1304689347743988,0.871387243270874,0.004399193450808525,0.04922514595091343,0.004399193450808525,1.6033897354191724
178,1.0055059492588043,0.13473191857337952,0.8707740306854248,0.00446781562641263,0.04906172677874565,0.00446781562641263,1.594421478626767
179,1.0180106908082962,0.1474650651216507,0.8705456256866455,0.00468486500903964,0.048901598900556564,0.00468486500903964,1.58577531680949
180,1.0498670637607574,0.17866525053977966,0.8712018132209778,0.005379358306527138,0.048768987879157066,0.005379358306527138,1.577736693013759
181,1.0608452409505844,0.19046525657176971,0.8703799843788147,0.007349524646997452,0.04871546570211649,0.007349524646997452,1.5699833212328114
182,1.007948786020279,0.13866612315177917,0.8692826628684998,0.008189920336008072,0.04857953358441591,0.008189920336008072,1.5615528032046233
183,1.000761404633522,0.13260503113269806,0.868156373500824,0.004888923838734627,0.04835978988558054,0.004888923838734627,1.5531409322260568
184,1.0343528538942337,0.16632957756519318,0.8680232763290405,0.00456782802939415,0.048190709203481674,0.00456782802939415,1.5453591110510794
185,1.0741605758666992,0.2058558464050293,0.8683047294616699,0.006517705507576466,0.04810923617333174,0.006517705507576466,1.5382911330233136
186,0.9943722784519196,0.128624826669693,0.8657474517822266,0.0093642957508564,0.04808097518980503,0.0093642957508564,1.5301323502047426
187,1.0549597442150116,0.18810072541236877,0.8668590188026428,0.004360227845609188,0.0477838609367609,0.004360227845609188,1.5230047611148967
188,1.0402696579694748,0.1741228550672531,0.8661468029022217,0.008007294498383999,0.047821974381804466,0.008007294498383999,1.5157637345677153
189,0.9952093064785004,0.1309250295162201,0.8642842769622803,0.007025934290140867,0.0476909289136529,0.007025934290140867,1.507955418146377
190,1.0124006867408752,0.1488158106803894,0.8635848760604858,0.004471802618354559,0.04745465889573097,0.004471802618354559,1.5005220971752946
191,1.0355027318000793,0.17215174436569214,0.8633509874343872,0.005438100080937147,0.04734320007264614,0.005438100080937147,1.4935468066946664
192,1.0064119696617126,0.14397168159484863,0.862440288066864,0.0068864161148667336,0.04727504029870033,0.0068864161148667336,1.4862397841391721
193,0.9940803050994873,0.1323288083076477,0.8617514967918396,0.005160673521459103,0.04710706416517496,0.005160673521459103,1.4788573919535768
194,1.0167201906442642,0.15565963089466095,0.8610605597496033,0.004536527208983898,0.04697722941637039,0.004536527208983898,1.471925333933937
195,1.001354143023491,0.14092706143856049,0.8604270815849304,0.005834465380758047,0.04687487334012985,0.005834465380758047,1.4648667660702803
196,0.9907010942697525,0.13112832605838776,0.8595727682113647,0.004987508989870548,0.046715378761291504,0.004987508989870548,1.4577542809932724
197,1.0079634487628937,0.14913496375083923,0.8588284850120544,0.004469539970159531,0.046555631794035435,0.004469539970159531,1.4510074185098167
198,0.9944819062948227,0.13633398711681366,0.858147919178009,0.005443817004561424,0.046431662514805794,0.005443817004561424,1.4441595358265917
199,0.9892863929271698,0.13186964392662048,0.8574167490005493,0.004735096357762814,0.04626587778329849,0.004735096357762814,1.4373364386831005
200,0.999851256608963,0.14330682158470154,0.8565444350242615,0.004501528572291136,0.04611765407025814,0.004501528572291136,1.4307741609519884
201,0.9865797758102417,0.13073116540908813,0.8558486104011536,0.005108044017106295,0.045975007116794586,0.005108044017106295,1.424111245174862
202,0.9896750897169113,0.1346701830625534,0.8550049066543579,0.00443953787907958,0.04580201208591461,0.00443953787907958,1.4175947028429927
203,0.991824209690094,0.1379135251045227,0.8539106845855713,0.004639538936316967,0.045634553767740726,0.004639538936316967,1.4112081454456993
204,0.9819026589393616,0.12875360250473022,0.8531490564346313,0.004807669203728437,0.045461054891347885,0.004807669203728437,1.4047685631481042
205,0.9880672097206116,0.13568615913391113,0.8523810505867004,0.004333131015300751,0.045282768085598946,0.004333131015300751,1.3985180428466917
206,0.9836968034505844,0.13230256736278534,0.8513942360877991,0.004685741849243641,0.04511667229235172,0.004685741849243641,1.39229572425575
207,0.9805297404527664,0.13008500635623932,0.8504447340965271,0.004507728852331638,0.044941727072000504,0.004507728852331638,1.3861192344987054
208,0.9840725213289261,0.13449938595294952,0.8495731353759766,0.004392668604850769,0.04475692845880985,0.004392668604850769,1.3800885338011586
209,0.977377861738205,0.12898781895637512,0.8483900427818298,0.004616318736225367,0.044573962688446045,0.004616318736225367,1.3740478737202142
210,0.9793290495872498,0.1320195198059082,0.8473095297813416,0.004332279320806265,0.04437431879341602,0.004332279320806265,1.3681270913582197
211,0.9779679328203201,0.13154293596744537,0.8464249968528748,0.004482519347220659,0.04418416414409876,0.004482519347220659,1.3622747039801513
212,0.9742797762155533,0.12890465557575226,0.845375120639801,0.004455902148038149,0.04399321787059307,0.004455902148038149,1.3564547800636824
213,0.9763783663511276,0.13213925063610077,0.8442391157150269,0.004320228938013315,0.04379861429333687,0.004320228938013315,1.350753633857994
214,0.9721824377775192,0.12905465066432953,0.8431277871131897,0.004480601288378239,0.0436046002432704,0.004480601288378239,1.345075065916787
215,0.9720969498157501,0.13012805581092834,0.8419688940048218,0.0043218424543738365,0.04339706525206566,0.0043218424543738365,1.3394803941752713
